float_val,fixed_val,float_sine,fixed_sine,scaled_float,fixed_err
0.060400,630,0.060364,1808,1978,169.998535
0.060496,631,0.060459,1808,1981,173.134399
0.060592,632,0.060555,1808,1984,176.270264
0.060688,633,0.060651,1808,1987,179.406128
0.060784,634,0.060747,1808,1991,182.541870
0.060880,635,0.060842,1808,1994,185.677612
0.060976,636,0.060938,1808,1997,188.813354
0.061072,637,0.061034,1808,2000,191.949097
0.061167,638,0.061129,1808,2003,195.084839
0.061263,639,0.061225,1808,2006,198.220581
0.061359,640,0.061321,2009,2009,0.356323
0.061455,641,0.061416,2009,2012,3.491943
0.061551,642,0.061512,2009,2016,6.627563
0.061647,643,0.061608,2009,2019,9.763306
0.061743,644,0.061703,2009,2022,12.898926
0.061839,645,0.061799,2009,2025,16.034424
0.061934,646,0.061895,2009,2028,19.169922
0.062030,647,0.061991,2009,2031,22.305542
0.062126,648,0.062086,2009,2034,25.441040
0.062222,649,0.062182,2009,2038,28.576660
0.062318,650,0.062278,2009,2041,31.712158
0.062414,651,0.062373,2009,2044,34.847656
0.062510,652,0.062469,2009,2047,37.982910
0.062606,653,0.062565,2009,2050,41.118408
0.062701,654,0.062660,2009,2053,44.253906
0.062797,655,0.062756,2009,2056,47.389160
0.062893,656,0.062852,2009,2060,50.524658
0.062989,657,0.062947,2009,2063,53.660156
0.063085,658,0.063043,2009,2066,56.795410
0.063181,659,0.063139,2009,2069,59.930664
0.063277,660,0.063234,2009,2072,63.066162
0.063373,661,0.063330,2009,2075,66.201416
0.063468,662,0.063426,2009,2078,69.336670
0.063564,663,0.063521,2009,2081,72.471924
0.063660,664,0.063617,2009,2085,75.607178
0.063756,665,0.063713,2009,2088,78.742432
0.063852,666,0.063809,2009,2091,81.877686
0.063948,667,0.063904,2009,2094,85.012695
0.064044,668,0.064000,2009,2097,88.147949
0.064140,669,0.064096,2009,2100,91.283203
0.064235,670,0.064191,2009,2103,94.418213
0.064331,671,0.064287,2009,2107,97.553467
0.064427,672,0.064383,2009,2110,100.688232
0.064523,673,0.064478,2009,2113,103.823242
0.064619,674,0.064574,2009,2116,106.958252
0.064715,675,0.064670,2009,2119,110.093506
0.064811,676,0.064765,2009,2122,113.228516
0.064907,677,0.064861,2009,2125,116.363525
0.065002,678,0.064957,2009,2128,119.498291
0.065098,679,0.065052,2009,2132,122.633301
0.065194,680,0.065148,2009,2135,125.768311
0.065290,681,0.065244,2009,2138,128.903076
0.065386,682,0.065339,2009,2141,132.038086
0.065482,683,0.065435,2009,2144,135.172852
0.065578,684,0.065531,2009,2147,138.307861
0.065674,685,0.065626,2009,2150,141.442627
0.065769,686,0.065722,2009,2154,144.577393
0.065865,687,0.065818,2009,2157,147.712402
0.065961,688,0.065913,2009,2160,150.847168
0.066057,689,0.066009,2009,2163,153.981934
0.066153,690,0.066105,2009,2166,157.116455
0.066249,691,0.066200,2009,2169,160.251221
0.066345,692,0.066296,2009,2172,163.385986
0.066440,693,0.066392,2009,2176,166.520752
0.066536,694,0.066487,2009,2179,169.655029
0.066632,695,0.066583,2009,2182,172.789795
0.066728,696,0.066679,2009,2185,175.924316
0.066824,697,0.066774,2009,2188,179.058838
0.066920,698,0.066870,2009,2191,182.193604
0.067016,699,0.066966,2009,2194,185.328125
0.067112,700,0.067061,2009,2197,188.462646
0.067207,701,0.067157,2009,2201,191.597168
0.067303,702,0.067253,2009,2204,194.731689
0.067399,703,0.067348,2009,2207,197.866211
0.067495,704,0.067444,2209,2210,1.000488
0.067591,705,0.067540,2209,2213,4.135010
0.067687,706,0.067635,2209,2216,7.269531
0.067783,707,0.067731,2209,2219,10.403809
0.067879,708,0.067826,2209,2223,13.538086
0.067974,709,0.067922,2209,2226,16.672607
0.068070,710,0.068018,2209,2229,19.806885
0.068166,711,0.068113,2209,2232,22.941162
0.068262,712,0.068209,2209,2235,26.075439
0.068358,713,0.068305,2209,2238,29.209717
0.068454,714,0.068400,2209,2241,32.343994
0.068550,715,0.068496,2209,2244,35.478027
0.068646,716,0.068592,2209,2248,38.612305
0.068741,717,0.068687,2209,2251,41.746338
0.068837,718,0.068783,2209,2254,44.880615
0.068933,719,0.068879,2209,2257,48.014648
0.069029,720,0.068974,2209,2260,51.148926
0.069125,721,0.069070,2209,2263,54.282959
0.069221,722,0.069166,2209,2266,57.416992
0.069317,723,0.069261,2209,2270,60.551270
0.069413,724,0.069357,2209,2273,63.685303
0.069508,725,0.069452,2209,2276,66.819336
0.069604,726,0.069548,2209,2279,69.953125
0.069700,727,0.069644,2209,2282,73.087158
0.069796,728,0.069739,2209,2285,76.221191
0.069892,729,0.069835,2209,2288,79.355225
0.069988,730,0.069931,2209,2291,82.489014
0.070084,731,0.070026,2209,2295,85.623047
0.070180,732,0.070122,2209,2298,88.756836
0.070275,733,0.070218,2209,2301,91.890625
0.070371,734,0.070313,2209,2304,95.024414
0.070467,735,0.070409,2209,2307,98.158447
0.070563,736,0.070505,2209,2310,101.292236
0.070659,737,0.070600,2209,2313,104.425537
0.070755,738,0.070696,2209,2317,107.559326
0.070851,739,0.070791,2209,2320,110.693115
0.070947,740,0.070887,2209,2323,113.826904
0.071042,741,0.070983,2209,2326,116.960449
0.071138,742,0.071078,2209,2329,120.094238
0.071234,743,0.071174,2209,2332,123.227783
0.071330,744,0.071270,2209,2335,126.361572
0.071426,745,0.071365,2209,2338,129.495117
0.071522,746,0.071461,2209,2342,132.628662
0.071618,747,0.071556,2209,2345,135.762207
0.071714,748,0.071652,2209,2348,138.895752
0.071809,749,0.071748,2209,2351,142.029297
0.071905,750,0.071843,2209,2354,145.162842
0.072001,751,0.071939,2209,2357,148.296143
0.072097,752,0.072035,2209,2360,151.429688
0.072193,753,0.072130,2209,2364,154.562988
0.072289,754,0.072226,2209,2367,157.696533
0.072385,755,0.072321,2209,2370,160.829834
0.072481,756,0.072417,2209,2373,163.963379
0.072576,757,0.072513,2209,2376,167.096680
0.072672,758,0.072608,2209,2379,170.229736
0.072768,759,0.072704,2209,2382,173.363037
0.072864,760,0.072800,2209,2385,176.496338
0.072960,761,0.072895,2209,2389,179.629395
0.073056,762,0.072991,2209,2392,182.762695
0.073152,763,0.073086,2209,2395,185.895996
0.073248,764,0.073182,2209,2398,189.029053
0.073343,765,0.073278,2209,2401,192.162354
0.073439,766,0.073373,2209,2404,195.295410
0.073535,767,0.073469,2209,2407,198.428467
0.073631,768,0.073565,2410,2411,0.561768
0.073727,769,0.073660,2410,2414,3.694824
0.073823,770,0.073756,2410,2417,6.827881
0.073919,771,0.073851,2410,2420,9.960938
0.074015,772,0.073947,2410,2423,13.093750
0.074110,773,0.074043,2410,2426,16.226807
0.074206,774,0.074138,2410,2429,19.359863
0.074302,775,0.074234,2410,2432,22.492676
0.074398,776,0.074329,2410,2436,25.625732
0.074494,777,0.074425,2410,2439,28.758545
0.074590,778,0.074521,2410,2442,31.891357
0.074686,779,0.074616,2410,2445,35.024170
0.074781,780,0.074712,2410,2448,38.156982
0.074877,781,0.074807,2410,2451,41.289795
0.074973,782,0.074903,2410,2454,44.422607
0.075069,783,0.074999,2410,2458,47.555176
0.075165,784,0.075094,2410,2461,50.687988
0.075261,785,0.075190,2410,2464,53.820801
0.075357,786,0.075285,2410,2467,56.953369
0.075453,787,0.075381,2410,2470,60.086182
0.075548,788,0.075477,2410,2473,63.218750
0.075644,789,0.075572,2410,2476,66.351318
0.075740,790,0.075668,2410,2479,69.483887
0.075836,791,0.075763,2410,2483,72.616455
0.075932,792,0.075859,2410,2486,75.749023
0.076028,793,0.075955,2410,2489,78.881592
0.076124,794,0.076050,2410,2492,82.014160
0.076220,795,0.076146,2410,2495,85.146729
0.076315,796,0.076241,2410,2498,88.279053
0.076411,797,0.076337,2410,2501,91.411621
0.076507,798,0.076433,2410,2505,94.543945
0.076603,799,0.076528,2410,2508,97.676514
0.076699,800,0.076624,2410,2511,100.808594
0.076795,801,0.076719,2410,2514,103.940918
0.076891,802,0.076815,2410,2517,107.073242
0.076987,803,0.076911,2410,2520,110.205566
0.077082,804,0.077006,2410,2523,113.337891
0.077178,805,0.077102,2410,2526,116.469971
0.077274,806,0.077197,2410,2530,119.602295
0.077370,807,0.077293,2410,2533,122.734619
0.077466,808,0.077389,2410,2536,125.866699
0.077562,809,0.077484,2410,2539,128.998779
0.077658,810,0.077580,2410,2542,132.131104
0.077754,811,0.077675,2410,2545,135.263184
0.077849,812,0.077771,2410,2548,138.395264
0.077945,813,0.077866,2410,2552,141.527344
0.078041,814,0.077962,2410,2555,144.659424
0.078137,815,0.078058,2410,2558,147.791504
0.078233,816,0.078153,2410,2561,150.923340
0.078329,817,0.078249,2410,2564,154.055420
0.078425,818,0.078344,2410,2567,157.187256
0.078521,819,0.078440,2410,2570,160.319336
0.078616,820,0.078535,2410,2573,163.451172
0.078712,821,0.078631,2410,2577,166.583008
0.078808,822,0.078727,2410,2580,169.714600
0.078904,823,0.078822,2410,2583,172.846436
0.079000,824,0.078918,2410,2586,175.978271
0.079096,825,0.079013,2410,2589,179.110107
0.079192,826,0.079109,2410,2592,182.241943
0.079288,827,0.079205,2410,2595,185.373779
0.079383,828,0.079300,2410,2599,188.505371
0.079479,829,0.079396,2410,2602,191.636963
0.079575,830,0.079491,2410,2605,194.768799
0.079671,831,0.079587,2410,2608,197.900391
0.079767,832,0.079682,2610,2611,1.031982
0.079863,833,0.079778,2610,2614,4.163574
0.079959,834,0.079874,2610,2617,7.295166
0.080055,835,0.079969,2610,2620,10.426758
0.080150,836,0.080065,2610,2624,13.558350
0.080246,837,0.080160,2610,2627,16.689697
0.080342,838,0.080256,2610,2630,19.821289
0.080438,839,0.080351,2610,2633,22.952637
0.080534,840,0.080447,2610,2636,26.084229
0.080630,841,0.080542,2610,2639,29.215576
0.080726,842,0.080638,2610,2642,32.346924
0.080822,843,0.080734,2610,2645,35.478027
0.080917,844,0.080829,2610,2649,38.609375
0.081013,845,0.080925,2610,2652,41.740723
0.081109,846,0.081020,2610,2655,44.872070
0.081205,847,0.081116,2610,2658,48.003174
0.081301,848,0.081211,2610,2661,51.134521
0.081397,849,0.081307,2610,2664,54.265625
0.081493,850,0.081402,2610,2667,57.396973
0.081589,851,0.081498,2610,2671,60.528076
0.081684,852,0.081594,2610,2674,63.659180
0.081780,853,0.081689,2610,2677,66.790283
0.081876,854,0.081785,2610,2680,69.921387
0.081972,855,0.081880,2610,2683,73.052490
0.082068,856,0.081976,2610,2686,76.183594
0.082164,857,0.082071,2610,2689,79.314453
0.082260,858,0.082167,2610,2692,82.445557
0.082356,859,0.082262,2610,2696,85.576416
0.082451,860,0.082358,2610,2699,88.707520
0.082547,861,0.082454,2610,2702,91.838379
0.082643,862,0.082549,2610,2705,94.969238
0.082739,863,0.082645,2610,2708,98.100098
0.082835,864,0.082740,2610,2711,101.230957
0.082931,865,0.082836,2610,2714,104.361572
0.083027,866,0.082931,2610,2717,107.492188
0.083123,867,0.083027,2610,2721,110.623047
0.083218,868,0.083122,2610,2724,113.753906
0.083314,869,0.083218,2610,2727,116.884521
0.083410,870,0.083313,2610,2730,120.015137
0.083506,871,0.083409,2610,2733,123.145996
0.083602,872,0.083505,2610,2736,126.276611
0.083698,873,0.083600,2610,2739,129.407227
0.083794,874,0.083696,2610,2743,132.537842
0.083890,875,0.083791,2610,2746,135.668213
0.083985,876,0.083887,2610,2749,138.798828
0.084081,877,0.083982,2610,2752,141.929443
0.084177,878,0.084078,2610,2755,145.059814
0.084273,879,0.084173,2610,2758,148.190430
0.084369,880,0.084269,2610,2761,151.320801
0.084465,881,0.084364,2610,2764,154.451172
0.084561,882,0.084460,2610,2768,157.581543
0.084656,883,0.084555,2610,2771,160.711914
0.084752,884,0.084651,2610,2774,163.842285
0.084848,885,0.084746,2610,2777,166.972656
0.084944,886,0.084842,2610,2780,170.102539
0.085040,887,0.084938,2610,2783,173.232910
0.085136,888,0.085033,2610,2786,176.363037
0.085232,889,0.085129,2610,2789,179.493408
0.085328,890,0.085224,2610,2793,182.623535
0.085423,891,0.085320,2610,2796,185.753662
0.085519,892,0.085415,2610,2799,188.883789
0.085615,893,0.085511,2610,2802,192.013916
0.085711,894,0.085606,2610,2805,195.144043
0.085807,895,0.085702,2610,2808,198.273926
0.085903,896,0.085797,2811,2811,0.404053
0.085999,897,0.085893,2811,2815,3.534180
0.086095,898,0.085988,2811,2818,6.664063
0.086190,899,0.086084,2811,2821,9.793945
0.086286,900,0.086179,2811,2824,12.923828
0.086382,901,0.086275,2811,2827,16.053711
0.086478,902,0.086370,2811,2830,19.183594
0.086574,903,0.086466,2811,2833,22.313477
0.086670,904,0.086561,2811,2836,25.443359
0.086766,905,0.086657,2811,2840,28.573242
0.086862,906,0.086752,2811,2843,31.702881
0.086957,907,0.086848,2811,2846,34.832520
0.087053,908,0.086943,2811,2849,37.962158
0.087149,909,0.087039,2811,2852,41.091797
0.087245,910,0.087134,2811,2855,44.221436
0.087341,911,0.087230,2811,2858,47.351074
0.087437,912,0.087325,2811,2861,50.480713
0.087533,913,0.087421,2811,2865,53.610352
0.087629,914,0.087516,2811,2868,56.739990
0.087724,915,0.087612,2811,2871,59.869385
0.087820,916,0.087707,2811,2874,62.999023
0.087916,917,0.087803,2811,2877,66.128418
0.088012,918,0.087898,2811,2880,69.257813
0.088108,919,0.087994,2811,2883,72.387451
0.088204,920,0.088090,2811,2887,75.516846
0.088300,921,0.088185,2811,2890,78.645996
0.088396,922,0.088280,2811,2893,81.775391
0.088491,923,0.088376,2811,2896,84.904785
0.088587,924,0.088472,2811,2899,88.034180
0.088683,925,0.088567,2811,2902,91.163330
0.088779,926,0.088662,2811,2905,94.292480
0.088875,927,0.088758,2811,2908,97.421875
0.088971,928,0.088853,2811,2912,100.550781
0.089067,929,0.088949,2811,2915,103.679932
0.089163,930,0.089044,2811,2918,106.809082
0.089258,931,0.089140,2811,2921,109.938232
0.089354,932,0.089235,2811,2924,113.067139
0.089450,933,0.089331,2811,2927,116.196289
0.089546,934,0.089426,2811,2930,119.325439
0.089642,935,0.089522,2811,2933,122.454346
0.089738,936,0.089617,2811,2937,125.583252
0.089834,937,0.089713,2811,2940,128.712158
0.089930,938,0.089808,2811,2943,131.841064
0.090025,939,0.089904,2811,2946,134.969971
0.090121,940,0.089999,2811,2949,138.098877
0.090217,941,0.090095,2811,2952,141.227783
0.090313,942,0.090190,2811,2955,144.356689
0.090409,943,0.090286,2811,2958,147.485352
0.090505,944,0.090381,2811,2962,150.614014
0.090601,945,0.090477,2811,2965,153.742920
0.090697,946,0.090572,2811,2968,156.871582
0.090792,947,0.090668,2811,2971,160.000244
0.090888,948,0.090763,2811,2974,163.128906
0.090984,949,0.090859,2811,2977,166.257568
0.091080,950,0.090954,2811,2980,169.385742
0.091176,951,0.091050,2811,2984,172.514404
0.091272,952,0.091145,2811,2987,175.643066
0.091368,953,0.091241,2811,2990,178.771484
0.091464,954,0.091336,2811,2993,181.899902
0.091559,955,0.091432,2811,2996,185.028320
0.091655,956,0.091527,2811,2999,188.156738
0.091751,957,0.091622,2811,3002,191.285156
0.091847,958,0.091718,2811,3005,194.413574
0.091943,959,0.091813,2811,3009,197.541992
0.092039,960,0.091909,3011,3012,0.670166
0.092135,961,0.092004,3011,3015,3.798584
0.092231,962,0.092100,3011,3018,6.926758
0.092326,963,0.092195,3011,3021,10.055176
0.092422,964,0.092291,3011,3024,13.183350
0.092518,965,0.092386,3011,3027,16.311523
0.092614,966,0.092482,3011,3030,19.439697
0.092710,967,0.092577,3011,3034,22.567627
0.092806,968,0.092673,3011,3037,25.695801
0.092902,969,0.092768,3011,3040,28.823975
0.092998,970,0.092864,3011,3043,31.951904
0.093093,971,0.092959,3011,3046,35.079590
0.093189,972,0.093054,3011,3049,38.207764
0.093285,973,0.093150,3011,3052,41.335693
0.093381,974,0.093245,3011,3055,44.463623
0.093477,975,0.093341,3011,3059,47.591553
0.093573,976,0.093436,3011,3062,50.719238
0.093669,977,0.093532,3011,3065,53.847168
0.093764,978,0.093627,3011,3068,56.975098
0.093860,979,0.093723,3011,3071,60.102783
0.093956,980,0.093818,3011,3074,63.230469
0.094052,981,0.093914,3011,3077,66.358154
0.094148,982,0.094009,3011,3080,69.486084
0.094244,983,0.094104,3011,3084,72.613525
0.094340,984,0.094200,3011,3087,75.741211
0.094436,985,0.094295,3011,3090,78.868896
0.094531,986,0.094391,3011,3093,81.996582
0.094627,987,0.094486,3011,3096,85.124023
0.094723,988,0.094582,3011,3099,88.251709
0.094819,989,0.094677,3011,3102,91.379150
0.094915,990,0.094773,3011,3106,94.506592
0.095011,991,0.094868,3011,3109,97.634033
0.095107,992,0.094963,3011,3112,100.761475
0.095203,993,0.095059,3011,3115,103.888672
0.095298,994,0.095154,3011,3118,107.015869
0.095394,995,0.095250,3011,3121,110.143311
0.095490,996,0.095345,3011,3124,113.270508
0.095586,997,0.095441,3011,3127,116.397949
0.095682,998,0.095536,3011,3131,119.525146
0.095778,999,0.095631,3011,3134,122.652344
0.095874,1000,0.095727,3011,3137,125.779541
0.095970,1001,0.095822,3011,3140,128.906738
0.096065,1002,0.095918,3011,3143,132.033691
0.096161,1003,0.096013,3011,3146,135.160889
0.096257,1004,0.096109,3011,3149,138.288086
0.096353,1005,0.096204,3011,3152,141.415039
0.096449,1006,0.096299,3011,3156,144.541992
0.096545,1007,0.096395,3011,3159,147.668945
0.096641,1008,0.096490,3011,3162,150.795898
0.096737,1009,0.096586,3011,3165,153.922852
0.096832,1010,0.096681,3011,3168,157.049805
0.096928,1011,0.096777,3011,3171,160.176758
0.097024,1012,0.096872,3011,3174,163.303467
0.097120,1013,0.096967,3011,3177,166.430420
0.097216,1014,0.097063,3011,3181,169.556885
0.097312,1015,0.097158,3011,3184,172.683594
0.097408,1016,0.097254,3011,3187,175.810303
0.097504,1017,0.097349,3011,3190,178.937012
0.097599,1018,0.097445,3011,3193,182.063721
0.097695,1019,0.097540,3011,3196,185.190430
0.097791,1020,0.097635,3011,3199,188.316895
0.097887,1021,0.097731,3011,3202,191.443604
0.097983,1022,0.097826,3011,3206,194.570068
0.098079,1023,0.097922,3011,3209,197.696533
0.098175,1024,0.098017,3211,3212,0.822998
0.098271,1025,0.098112,3211,3215,3.949463
0.098366,1026,0.098208,3211,3218,7.075928
0.098462,1027,0.098303,3211,3221,10.202393
0.098558,1028,0.098399,3211,3224,13.328613
0.098654,1029,0.098494,3211,3227,16.455078
0.098750,1030,0.098590,3211,3231,19.581299
0.098846,1031,0.098685,3211,3234,22.707764
0.098942,1032,0.098780,3211,3237,25.833984
0.099038,1033,0.098876,3211,3240,28.960205
0.099133,1034,0.098971,3211,3243,32.086426
0.099229,1035,0.099067,3211,3246,35.212158
0.099325,1036,0.099162,3211,3249,38.338379
0.099421,1037,0.099257,3211,3252,41.464600
0.099517,1038,0.099353,3211,3256,44.590576
0.099613,1039,0.099448,3211,3259,47.716553
0.099709,1040,0.099544,3211,3262,50.842529
0.099805,1041,0.099639,3211,3265,53.968506
0.099900,1042,0.099734,3211,3268,57.094482
0.099996,1043,0.099830,3211,3271,60.220459
0.100092,1044,0.099925,3211,3274,63.346436
0.100188,1045,0.100021,3211,3277,66.472168
0.100284,1046,0.100116,3211,3281,69.598145
0.100380,1047,0.100211,3211,3284,72.723877
0.100476,1048,0.100307,3211,3287,75.849609
0.100572,1049,0.100402,3211,3290,78.975342
0.100667,1050,0.100497,3211,3293,82.101074
0.100763,1051,0.100593,3211,3296,85.226807
0.100859,1052,0.100688,3211,3299,88.352539
0.100955,1053,0.100784,3211,3302,91.478027
0.101051,1054,0.100879,3211,3306,94.603516
0.101147,1055,0.100974,3211,3309,97.729248
0.101243,1056,0.101070,3211,3312,100.854492
0.101339,1057,0.101165,3211,3315,103.979980
0.101434,1058,0.101261,3211,3318,107.105469
0.101530,1059,0.101356,3211,3321,110.230957
0.101626,1060,0.101451,3211,3324,113.356201
0.101722,1061,0.101547,3211,3327,116.481689
0.101818,1062,0.101642,3211,3331,119.606934
0.101914,1063,0.101737,3211,3334,122.732422
0.102010,1064,0.101833,3211,3337,125.857666
0.102106,1065,0.101928,3211,3340,128.982910
0.102201,1066,0.102024,3211,3343,132.108154
0.102297,1067,0.102119,3211,3346,135.233398
0.102393,1068,0.102214,3211,3349,138.358398
0.102489,1069,0.102310,3211,3352,141.483643
0.102585,1070,0.102405,3211,3356,144.608643
0.102681,1071,0.102500,3211,3359,147.733643
0.102777,1072,0.102596,3211,3362,150.858887
0.102873,1073,0.102691,3211,3365,153.983887
0.102968,1074,0.102787,3211,3368,157.108887
0.103064,1075,0.102882,3211,3371,160.233643
0.103160,1076,0.102977,3211,3374,163.358643
0.103256,1077,0.103073,3211,3377,166.483643
0.103352,1078,0.103168,3211,3381,169.608154
